source,track,archival_status,is_in_core_corpus,replaced_by_doi,matched_archival_id,matched_archival_doi,openalex_id,title,doi,type,publication_date,publication_year,is_watchlist_candidate,watchlist_tag,resilience_paradigm,cloud_context,cited_by_count,best_pdf_url
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4406316935,Quantum Data Center Infrastructures: A Scalable Architectural Design Perspective,10.48550/arxiv.2501.05598,preprint,2025-01-09,2025,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,3,https://arxiv.org/pdf/2501.05598
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W2605110259,On the Implementation of a Scalable Simulator for Multiscale Hybrid-Mixed Methods,10.48550/arxiv.1703.10435,preprint,2017-03-30,2017,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,5,https://arxiv.org/pdf/1703.10435
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4384007346,"Forest Monitoring Based on Sentinel-2 Satellite Imagery, Google Earth Engine Cloud Computing, and Machine Learning",10.20944/preprints202307.0800.v1,preprint,2023-07-12,2023,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,3,https://www.preprints.org/frontend/manuscript/e06aa927956d869dc29526217430f6d8/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4412872835,AI-Enhanced Cloud Monitoring for Real-Time Fault Tolerance and Performance Assurance,10.36227/techrxiv.175295883.32227026/v1,preprint,2025-07-19,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.175295883.32227026
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4414385418,Resilience Evaluation of Kubernetes in Cloud-Edge Environments via Failure Injection,10.48550/arxiv.2507.16109,preprint,2025-07-21,2025,True,Candidate for Preprint Watchlist (trends-only),Chaos,K8s,0,https://arxiv.org/pdf/2507.16109
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4413000892,Green Data Center Pilots and Urban Economic Resilience: Causal Inference Based on Dual Machine Learning Methods,10.2139/ssrn.5380981,preprint,2025-01-01,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7151783452,Predictive Reliability Engineering for Cloud Scale Business Intelligence Platforms through Anomaly Detection Capacity Optimization and Proactive Support Automation,10.5281/zenodo.19474845,preprint,2026-04-08,2026,True,Candidate for Preprint Watchlist (trends-only),ML,K8s,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4409640359,Machine Learning for Predictive Cloud Management Revolutionizing IT Monitoring and Maintenance,10.31219/osf.io/6cuxw_v1,preprint,2025-04-21,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://osf.io/6cuxw_v1/download
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4417142434,Legacy Modernization with AI -- Mainframe modernization,10.48550/arxiv.2512.05375,preprint,2025-12-05,2025,True,Candidate for Preprint Watchlist (trends-only),ML,HybridCloud,0,https://arxiv.org/pdf/2512.05375
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4408824871,ReefCloud: Harnessing AI for integrated coral reef monitoring and agile conservation,10.5194/oos2025-941,preprint,2025-03-25,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,1,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7106324063,Design and Implementation of Cloud-Native Microservice Architectures for Scalable Insurance Analytics Platforms,10.5281/zenodo.17671081,preprint,2025-11-20,2025,True,Candidate for Preprint Watchlist (trends-only),Analytics,Unknown,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4400023659,Evaluating Serverless Machine Learning Performance on Google Cloud Run,10.48550/arxiv.2406.16250,preprint,2024-06-24,2024,True,Candidate for Preprint Watchlist (trends-only),ML,Serverless,0,https://arxiv.org/pdf/2406.16250
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4406185296,Cloud Security: Counteracting Evolving Threats in a Digital Age,10.20944/preprints202501.0514.v1,preprint,2025-01-07,2025,True,Candidate for Preprint Watchlist (trends-only),ML,MultiCloud,0,https://www.preprints.org/frontend/manuscript/1d675350f165dcace947b0e032644b90/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7143323895,"CQAMS: A Continuous Quality Assurance Framework for Cloud-Native Microservices - Contract Testing, Fault Tolerance Validation, and Distributed Observability",10.5281/zenodo.19324698,preprint,2026-03-30,2026,True,Candidate for Preprint Watchlist (trends-only),Chaos,K8s,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7136241684,ATLAS: Learning to Rewire the Web — Predictive Architecture Transformation for Autonomous Cloud Systems,10.20944/preprints202603.1223.v1,preprint,2026-03-17,2026,True,Candidate for Preprint Watchlist (trends-only),ML,Unknown,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4409639953,Transforming DevOps with AI-Powered Automation in Cloud Environments,10.31219/osf.io/a9hpg_v1,preprint,2025-04-21,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://osf.io/a9hpg_v1/download
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4416615462,"Next-Generation Event-Driven Architectures: Performance, Scalability, and Intelligent Orchestration Across Messaging Frameworks",10.48550/arxiv.2510.04404,preprint,2025-10-06,2025,True,Candidate for Preprint Watchlist (trends-only),ML,Serverless,0,https://arxiv.org/pdf/2510.04404
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4392603301,Evaluating the Impact of Armed Conflict on Agricultural Sector in Ukraine through Remote Sensing and Machine Learning,10.5194/egusphere-egu24-10494,preprint,2024-03-08,2024,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,1,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4386044663,Multi-FedLS: a Framework for Cross-Silo Federated Learning Applications on Multi-Cloud Environments,10.48550/arxiv.2308.08967,preprint,2023-08-17,2023,True,Candidate for Preprint Watchlist (trends-only),ML,MultiCloud,0,https://arxiv.org/pdf/2308.08967
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4294294860,Comparative Review of Cloud Computing Platforms for Data Science Workflows,10.48550/arxiv.2208.14515,preprint,2022-08-30,2022,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://arxiv.org/pdf/2208.14515
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7140207799,"Intrusion Detection Systems for Cloud and IoT Infrastructures: Comprehensive Review of Challenges, Strategies, and Future Directions",10.20944/preprints202603.1817.v1,preprint,2026-03-24,2026,True,Candidate for Preprint Watchlist (trends-only),ML,Edge,0,https://www.preprints.org/frontend/manuscript/1e59412d73cac860cfc4d774c5bdd4ec/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4220926849,DSTS: A hybrid optimal and deep reinforcement learning for dynamic scalable task scheduling on container cloud environment,10.21203/rs.3.rs-1431790/v1,preprint,2022-03-15,2022,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://www.researchsquare.com/article/rs-1431790/latest.pdf
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4387168214,Enhanced virtual machine consolidation : an in-depth look at ANN and BiGRU based virtual machine selection,10.21203/rs.3.rs-3377231/v1,preprint,2023-09-29,2023,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://www.researchsquare.com/article/rs-3377231/latest.pdf
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W3208615577,RRFT: A Rank-Based Resource Aware Fault Tolerant Strategy for Cloud Platforms,10.1109/tcc.2021.3126677,preprint,2021-11-09,2021,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,0,https://arxiv.org/pdf/2111.00579
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4415343636,Containerized Deployment Strategies for Scalable AI Surveillance in Urban Environments,10.20944/preprints202510.1235.v1,preprint,2025-10-17,2025,True,Candidate for Preprint Watchlist (trends-only),Simulation,Edge,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4408430835,Platform Engineering for Earth Observation: A Unified Approach to HPC and Cloud Systems,10.5194/egusphere-egu25-15406,preprint,2025-03-15,2025,True,Candidate for Preprint Watchlist (trends-only),Analytics,K8s,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7151822521,"Next-Generation Smart Campus Dining: A Survey of Real-Time Resource Allocation, LLM-Driven Menu Optimization, and Access Control Paradigms",10.20944/preprints202604.0379.v1,preprint,2026-04-07,2026,True,Candidate for Preprint Watchlist (trends-only),Analytics,Unknown,0,https://www.preprints.org/frontend/manuscript/e38146cd6bb00e622ee1e5e03c7e30da/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4412147790,From Breaking Changes to Resilient Digital Services: A Framework for Orchestrating Microservice API Versions,10.20944/preprints202507.0710.v1,preprint,2025-07-08,2025,True,Candidate for Preprint Watchlist (trends-only),Analytics,K8s,0,https://www.preprints.org/frontend/manuscript/bc1ea4ab09cb4b1a5a2093b18969e14d/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4408427008,Cloud-Powered Earth Observation Tools for Urban Resilience: The BUILDSPACE Project,10.5194/egusphere-egu25-10977,preprint,2025-03-14,2025,True,Candidate for Preprint Watchlist (trends-only),Simulation,K8s,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4406733917,ChaosEater: Fully Automating Chaos Engineering with Large Language Models,10.48550/arxiv.2501.11107,preprint,2025-01-19,2025,True,Candidate for Preprint Watchlist (trends-only),Chaos,K8s,0,https://arxiv.org/pdf/2501.11107
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4320813964,Distributed Execution Indexing,10.48550/arxiv.2209.08740,preprint,2022-09-19,2022,True,Candidate for Preprint Watchlist (trends-only),Chaos,Unknown,0,https://arxiv.org/pdf/2209.08740
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4307308002,SEIFER: Scalable Edge Inference for Deep Neural Networks,10.48550/arxiv.2210.12218,preprint,2022-10-21,2022,True,Candidate for Preprint Watchlist (trends-only),ML,K8s,0,https://arxiv.org/pdf/2210.12218
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W3007112360,A Simple and Agile Cloud Infrastructure to Support Cybersecurity Oriented Machine Learning Workflows,10.48550/arxiv.2002.11828,preprint,2020-02-26,2020,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://arxiv.org/pdf/2002.11828
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W7153219413,NL-CPS: Reinforcement Learning-Based Kubernetes Control Plane Placement in Multi-Region Clusters,10.48550/arxiv.2604.08434,preprint,2026-04-09,2026,True,Candidate for Preprint Watchlist (trends-only),ML,K8s,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4416240152,"GraphFaaS: Serverless GNN Inference for Burst-Resilient, Real-Time Intrusion Detection",10.48550/arxiv.2511.10554,preprint,2025-11-13,2025,True,Candidate for Preprint Watchlist (trends-only),ML,Serverless,0,https://arxiv.org/pdf/2511.10554
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4408823277,"CoastPredict: Advancing Coastal Resilience through Integrated Observation, Prediction, and Cloud-Based Solutions",10.5194/oos2025-1232,preprint,2025-03-26,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4287728428,The FORA Fog Computing Platform for Industrial IoT,10.48550/arxiv.2007.02696,preprint,2020-07-02,2020,True,Candidate for Preprint Watchlist (trends-only),ML,Edge,0,https://arxiv.org/pdf/2007.02696
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4415018857,Chaos Engineering in the Wild: Findings from GitHub,10.48550/arxiv.2505.13654,preprint,2025-05-19,2025,True,Candidate for Preprint Watchlist (trends-only),Chaos,Unknown,0,https://arxiv.org/pdf/2505.13654
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4393276329,MCPF: Fault-Tolerant Scheduling of Scientific Workflow on Cloud Computing,10.21203/rs.3.rs-4155303/v1,preprint,2024-03-28,2024,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,0,https://www.researchsquare.com/article/rs-4155303/latest.pdf
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4415053738,High‑Resolution Remote Sensing and Ecosystem Modelling for Climate‑Resilient Forests: A Review of Digital‑Twin Approaches,10.20944/preprints202510.0794.v1,preprint,2025-10-10,2025,True,Candidate for Preprint Watchlist (trends-only),ML,Unknown,0,https://www.preprints.org/frontend/manuscript/9d8e841cc1a7172c8b2568db40207e59/download_pub
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4417448358,A Conflict-Aware Resource Management Framework for the Computing Continuum,10.48550/arxiv.2512.12299,preprint,2025-12-13,2025,True,Candidate for Preprint Watchlist (trends-only),ML,K8s,0,https://arxiv.org/pdf/2512.12299
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4416118112,Transforming Future Data Center Operations and Management via Physical AI,10.48550/arxiv.2504.04982,preprint,2025-04-07,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://arxiv.org/pdf/2504.04982
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4414804937,Lattica: A Decentralized Cross-NAT Communication Framework for Scalable AI Inference and Training,10.48550/arxiv.2510.00183,preprint,2025-09-30,2025,True,Candidate for Preprint Watchlist (trends-only),ML,GeneralCloud,0,https://arxiv.org/pdf/2510.00183
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4416778134,Assessing Redundancy Strategies to Improve Availability in Virtualized System Architectures,10.1109/smc58881.2025.11343615,preprint,2025-10-05,2025,True,Candidate for Preprint Watchlist (trends-only),Analytics,GeneralCloud,0,https://arxiv.org/pdf/2511.20780
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4415239287,Design and Evaluation of a Scalable Data Pipeline for AI-Driven Air Quality Monitoring in Low-Resource Settings,10.48550/arxiv.2508.14451,preprint,2025-08-20,2025,True,Candidate for Preprint Watchlist (trends-only),ML,Unknown,0,https://arxiv.org/pdf/2508.14451
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W4229377547,Algorithm Simulation of an Efficient Strategy for Green Cloud Computing,10.21203/rs.3.rs-910771/v1,preprint,2022-05-09,2022,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,0,https://www.researchsquare.com/article/rs-910771/latest.pdf
OpenAlex Preprint Stream,preprint_watchlist,preprint_watchlist,False,,,,https://openalex.org/W2395225218,High performance computing network for cloud environment using simulators,10.48550/arxiv.1203.1728,preprint,2012-03-08,2012,True,Candidate for Preprint Watchlist (trends-only),Simulation,GeneralCloud,0,https://arxiv.org/pdf/1203.1728
